app,rating,title,content,version,author
京东健康,5,还有这么好用的ai工具？,我这家孩子有点小问题，不好总跑医院怕呼吸道交叉传染，试了几次和跑医院问大夫诊断的没啥区别，赞！！！,9.0.2,赤色猎魂
京东健康,5,还得是京东健康,京东健康太好用了！在线问诊专业，购药快捷配送快，界面清爽操作顺手，居家健康必备👍  问诊购药一站式超省心，医生回复及时、药品正品保障，体验感拉满，强烈推荐！  功能齐全又实用，线上问诊、极速送药都很靠谱，界面简洁流畅，真心好用的健康APP,9.0.2,Meow bomb
京东健康,5,新版本,界面简洁，问诊方便,9.0.2,i3uz2mwbdsudr5
京东健康,5,三甲医生随便问,问医生、买药、复诊都能搞定！,9.0.2,wesffdtyhju
京东健康,5,一站式解决健康问题,从线上到线下，从专家问诊到AI小康！处处都体现着便利与专业！！,9.0.2,猫iiii a s s j j du e
京东健康,5,更新后感觉不一样了！,大厂也是在ai赛道卷起来了，体验了一下比之前丝滑很多了耶，买药还是京东自营更放心！,9.0.2,长袖222
京东健康,5,非常推荐,京东这个app非常好用，线上买药在线诊断都非常便捷省心,9.0.2,ccee208
京东健康,5,新版本,页面简介，小康很智能,9.0.2,乐5a263
京东健康,5,线上问诊体验绝了,大半夜的孩子不舒服，直接线上问诊，大夫负责尽心，专业务实，态度极好，强推！,9.0.2,祐子妈妈
京东健康,5,小康最靠谱！,AI医生太方便了！还得是京东！,9.0.2,syous you
京东健康,5,特别好，线上问诊超预期,特别方便，一些小过敏不用单独跑医院，拍照发给线上的医生、就能指导用药，解决了不想出门看病的难题！,9.0.2,昵称弄成什么样子才能不重复
京东健康,5,非常好👍,有医生问诊，在线能开处方，方便好多，家庭医生也超好，随时问诊，太方便了，希望能做的更好,9.0.2,evey-105
京东健康,5,方便好用,京东健康太方便了，从问诊到买药一站式搞定。大平台就是让人放心！,9.0.2,测啦啊啦哈啰
京东健康,5,推荐,京东这个上门快检特别好用，买药也送的很快，推荐,9.0.2,彭佳朵
京东健康,5,好用,线下体检很方便，身体档案一目了然,9.0.2,1222llyxc
京东健康,5,升级后体验很丝滑,可以解决大部分健康疑惑，也有Ai助手提升效率,9.0.2,Veronica.3379
京东健康,5,在线问诊太好用了,膝盖疼这种小毛病，在线问诊分分钟解决，这替老百姓省心啊,9.0.2,西瓜头小公子
京东健康,5,非常智能的健康APP,AI问诊特别方便智能，还可以直接线上和三甲医院医生问诊，一些小视频也都是很有用的健康科普。,9.0.2,迷路羽
京东健康,5,更新后好好用,AI 问诊好好用，感冒了也能买到好用的药,9.0.2,TJ✌️
京东健康,1,小广告太多,我 67 岁，想给老伴买降压药，药名太小广告多，最后让孩子帮忙买的,9.0.0,ahxhcjszb
京东健康,1,无助,更新后找不到续方入口了，我爸糖尿病要长期买药，现在翻了 20 分钟都没找到，太气人了！,9.0.0,Ymm：）
京东健康,5,好,好,8.2.2,虚心的低头竹
京东健康,3,全是推送,关闭软件后台 血糖预警不推送 广告根本关不掉 用这个管理血糖 通知一来就是有的没的的文章 体验很差 关闭通知又怕看不到血糖预警,8.2.0,AllenD955
京东健康,3,线下病例搜索优化,健康档案的线下病例那一栏，是否可以增加检验项目分类和AI趋势分析，趋势分析可以选择时间段，这样可以选择检验项目上传报告，便于AI分析。然后线下资料增加一个搜索功能，不同的科室可以搜索，关键词搜索，医院搜索，医生搜索，这样便于在复诊时，及时给到医生看。其次增加一个身体疼痛记录，并可以统计，可以及时发现身体状况。我愿意为这些功能付费，可以跟京东商城一起开会员，哈哈哈。因为健康档案很重要，及时了解身体状况和治疗情况,8.1.8,可能拒绝那些时刻就是你
京东健康,1,什么垃圾广告app,买的微泰血糖仪被要求强制使用京东健康，原本微泰的app不识别。查血糖还要先看广告。直接退货了！以后也不会买这个牌子。,8.1.8,子夜无歌
京东健康,3,签到活动说没就没有了,签到活动说没有就没有了，那我就90天不登录，先删了,8.1.0,幻呤乐
京东健康,1,就一个模块，还搞个app,登录还不能以京东app授权的方式登录，真垃圾,8.0.3,蒺藜咕嘟梆噹
京东健康,1,不好用，🐶都不用,垃圾，说好的一元包邮，没有，没有的话我为什么用你个垃圾，不去线下门店,8.0.2,京东健康垃圾软件
京东健康,5,很好,能找到大医院的医生，不焦虑了,7.2.8,长沙的宝子
京东健康,1,学拼多多大转盘恶心人,好的不学。 竟然学拼多多搞大转盘的套路在那恶心人，诱导分享，无尽套娃，没格局，卸载了，拜拜了你,7.2.2,可怜的勺子
京东健康,1,一星都不想给  垃圾,一个买药 app 硬学 pdd 的恶心人的活动  垃圾,7.2.2,Saarorz
京东健康,1,欺骗用户引流,推广界面显示签到领1000京豆，下载软件后界面就变成1京豆，觉得这种引流方法很恶心，跟诈骗一样。无良营销，永久拉黑。建议大家别上当。,7.2.2,抵制欺诈广告
京东健康,5,方便实用,好,7.2.2,俺家凡凡
京东健康,1,现金大转盘提现难,学拼多多搞现金大转盘，成功了不给提现，玩不起啊,7.2.2,呵呵呵呵⚆ɞ⚆
京东健康,1,活动不真实,京东健康现金大转盘找七十几个人帮助力得68元，说48小时内到账的结果第三天登进去看都没到账，打电话给客服也是让等，不诚信避雷,7.2.2,1，4呵呵
京东健康,1,第五人格肯德基,骗人的 凌晨卡点签到也是显示活动结束 任何时间点进去都是结束 骗下载的,7.2.2,今天特别生气
京东健康,1,垃圾就是垃圾,全是垃圾一点用没有,7.2.2,mmmmmzmal
京东健康,1,与拼多多成功对齐颗粒度,你永远不会理解一个买药 app 为什么会有 pdd现金转盘和看短视频的功能,7.2.1,cache195
京东健康,1,登录受限,登录刚开始正常查询 后来登录无论手机一键登录还是密码登录都提示有风险不让登录 体验感极差,7.2.1,京东147
京东健康,1,好好的你学拼多多,提现开始整碎片,7.2.1,拥刺啦啦啦
京东健康,3,里面的现金大转盘,里面的现金大转盘 弄了半天 准备提现的时候就进不去了 纯糊弄人 请大家帮忙举报 给更多的人擦亮眼睛,7.2.1,Q_X92BFL
京东健康,1,下载不了,垃圾软件,7.2.1,一来来去去
京东健康,1,提现100跟并夕夕一个鸟样骗人,流氓软件！显示了很多次无需邀请好友就可以提现，到后面就必须要邀请，还不止邀请一次，评论完就卸载，邀请我下载就是给你差评的！再也不见！,7.2.1,45587网卡
京东健康,1,下载不了,下载进度为0,7.2.1,这里不知道的还以为的吗？
京东健康,1,弄了一个拼多多的抽奖,是挺恶心的啊，先是0.1元，接着0.05元，接着钻石，接着半个钻石，接着兑换卡，兑换卡还整成碎片,7.2.1,严飞飞起来
京东健康,1,垃圾还模仿拼多多,那个转盘和拼多多一样的套路，拉了好多不给提，京东竟然抄拼多多，太low了,7.2.1,祝骏
京东健康,1,纯纯垃圾软件,纯纯垃圾软件,7.2.1,江鹏飞是你8️⃣
京东健康,1,垃圾,好的不学，学拼多多,7.2.1,恶心的京东健康app
京东健康,1,雨森都下架了,做不起活动就不要做，突然一下子都下架了,7.1.8,shdhsjwken
京东健康,1,系统太差,任务奖励老是领取失败差评！,7.1.8,打不开就很烦
京东健康,1,垃圾，引诱下载,京东页面显示奖励，结果领取不符，不是引诱下载么,7.1.6,七彩熊超级烂啊啊啊啊啊
京东健康,1,垃圾京东玩不起别玩,每天签到做任务领的红包 只要用就秒退款连订单都没有 原价购买订单就正常显示 几块钱的东西还以为占你多大的便宜呢 垃圾京东玩不起别玩🤮,7.0.8,ex京东早点倒闭
京东健康,1,下载是为了注销账号,下载是为了注销账号,7.0.6,起名难OAO
京东健康,5,杨笠好杨笠妙,上jin东，当龟公。  购物上jin东，自信又普通。  投资上jin东，账户全亏空。  快男买药上jin东，算上嗑药两分钟。  早上买药上jin东，下午孝子来送终。,7.0.6,黑发不知
京东健康,1,连续签到最后一天告诉我活动结束，不给券！！！,连续签到最后一天告诉我活动结束，不给券！！！,7.0.0,连续签到最后一天告诉我活动结束
京东健康,2,看不到银行卡在哪里？,这个APP里面绑了银行卡跟本找不到在哪里？,7.0.0,dfgfscvzddxfxg
京东健康,1,诱导下载,骗人下载,6.0.8,o那你是牛皮
京东健康,1,越来越差,价格越来越贵，京东已经不是原来的京东，活生生资本家,6.0.6,说实话1
京东健康,5,京医千询,第一次下载app之后能使用京医千询，但是第二天为什么就找不到入口了呢,6.0.2,hhhhh62637
京东健康,1,诱骗下载软件下单,新人下三单活动骗人的，满足活动的没有正经东西，第三单后说过8天才会发，过了8天又说没有货，晚点发，再问就是还得再下单才可以，玩不起可以不玩，垃圾，京东也变这样了？京东还行，京东健康还是算了吧，太垃圾了,6.0.0,走吧、走吧看
京东健康,1,用小药箱忽悠人去下载，然后要下三单。,结果下了三单，说优惠卷使用的不对，领取不了，重新下单又地区没货下不了单，垃圾app，格局真小。,5.3.2,演出费烟熏黑客袭击
京东健康,1,下载了一下扣了15元,下载了一下扣了15元 什么情况,5.3.0,张星光
京东健康,1,新人一分钱领药箱骗人的，别信,首先是需要下三单，然后三单都点收货了，再等几天才能领药箱优惠券，结果又显示需要出 6 元运费，一环套一环😀。,5.3.0,韩国分分合合刚刚差点
京东健康,2,买药比用京东APP还贵，plus券不生效？,买药比用京东APP还贵，不知道是不是plus券不生效，其他功能还没体验，卸载了,5.2.8,大叔九一
京东健康,1,虚假宣传，说的所谓30分钟纯粹扯淡,买个感冒药，要等2天，结果说晚上9点前送达，也完全没下文，让一个发烧的病人熬夜等你快递！什么垃圾，不能做到速发就别打出这个广告！！！！,5.2.8,deadpang
京东健康,5,一个健康的大宝藏平台,在里面能找到需要的科普文章，还有医生的问题解答，非常方便实用,5.0.2,阿飞live
京东健康,5,体验,新的版本增加很多日常医疗常用知识，主题实用性突出提供更多服务,5.0.1,段段23
京东健康,5,还行,在线问诊挺方便，希望三甲医生更多些,5.0.0,愤怒的鸟泯
京东健康,1,打开闪退8pios12.4,8p,3.2.8,网易它巴巴
京东健康,1,闪退，根本打不开,打不开啊,3.2.8,我打电话我打电话我打电话
京东健康,1,说是正品,小作坊生产的口罩一样卖,3.2.6,嘻哈复仇
京东健康,1,打不开app,我服了，这个app更新前后都打不开，白天打不开半夜也打不开。,3.2.6,Pkobez
京东健康,1,骗子骗问诊费,发热门诊写着8点开始抢购新冠药。8点整点进入发热门诊，8点02支付问完诊费，8点22给分配了医生（神经内科）说了句你好，我发了信息，再回复我是8点30告诉我没药+开不了。那你们这问诊费收到可真是“心安理得”，我明天排队就的继续在支付一次问诊费，然后你们又是服务不过来+没药。真牛，每天骗我一次问诊费，然后啥也干不了,3.2.2,想成为健身狂人
